Canton,WeekNumber,Start_date,End_date,Restaurant_cat,Bar_cat,Nightclubs_cat,Retail_cat,BarbersSalonSpa_cat,EntertainmentTheaters_cat,Schools_cat,MaskInShop_cat,TravelRestrictions_cat,TourismPotential,TourismPotential_cat,Restaurant_shap,Bar_shap,Nightclubs_shap,Retail_shap,BarbersSalonSpa_shap,EntertainmentTheaters_shap,Schools_shap,MaskInShop_shap,TravelRestrictions_shap,TourismPotential_shap,Total_cases,Active_infection,Daily_Infection,Daily/Active_observed,Daily/Active_XGBoost,Max,Min,AbsMax
SH,21,May18_2020,May24_2020,2,1,0,2,1,1,0,0,0,155,3,-0.0556996468,-0.0291954278,-0.087178238,-0.0292589388,-0.0107491328,-0.01581951,-0.0009511412,0.0034232422,-0.0499559298,-0.0961696946,78,1.71429,0,0,0.6290481092,MaskInShop,TourismPotential,TourismPotential
SH,22,May25_2020,May31_2020,2,1,0,2,1,1,0,0,0,155,3,-0.0556996468,-0.0291954278,-0.087178238,-0.0292589388,-0.0107491328,-0.01581951,-0.0009511412,0.0034232422,-0.0499559298,-0.0961696946,78,0,0,0,0.6290481092,MaskInShop,TourismPotential,TourismPotential
SH,23,June1_2020,June7_2020,3,1,2,2,1,2,0,0,0,155,3,-0.0194541326,-0.0291983034,0.0718446792,-0.0185312078,-0.0073647938,0.011412037,-0.0005529367,0.008906702,-0.0494384086,-0.1032476816,78,0.142857,0,1.999998,0.9363903402,Nightclubs,TourismPotential,TourismPotential
SH,24,June8_2020,June14_2020,3,1,2,2,1,2,0,0,0,155,3,-0.0194541326,-0.0291983034,0.0718446792,-0.0185312078,-0.0073647938,0.011412037,-0.0005529367,0.008906702,-0.0494384086,-0.1032476816,79,1.28571,0.142857,1.3333334,0.9363903402,Nightclubs,TourismPotential,TourismPotential
SH,25,June15_2020,June21_2020,3,1,2,2,1,2,0,0,1,155,3,-0.015974749,-0.0272553834,0.07189966,-0.0161964544,-0.0054958092,0.011412037,-0.0002862904,0.0115163706,0.150853409,-0.0922565504,81,2.85714,0.285714,0,1.1096649172,TravelRestrictions,TourismPotential,TravelRestrictions
SH,26,June22_2020,June28_2020,4,2,2,2,1,2,0,0,1,155,3,0.0022922648,0.0047622792,0.07189966,-0.0141622292,-0.0052287718,0.011412037,-0.000066346,0.0138201182,0.1416016546,-0.0912604924,81,2,0,1.999998,1.1495561,TravelRestrictions,TourismPotential,TravelRestrictions
SH,27,June29_2020,July5_2020,4,2,2,2,1,2,0,0,1,155,3,0.0022922648,0.0047622792,0.07189966,-0.0141622292,-0.0052287718,0.011412037,-0.000066346,0.0138201182,0.1416016546,-0.0912604924,83,2.28571,0.285714,1.2000002,1.1495561,TravelRestrictions,TourismPotential,TravelRestrictions
SH,28,July6_2020,July12_2020,4,2,2,2,1,2,0,1,1,155,3,-0.0008496261,0.003179344,0.068797533,-0.0140226604,-0.005186132,0.0111130124,-6.23097643256187E-005,-0.0070888986,0.138783407,-0.087720395,85.8571,5.28571,0.428571,2.07991,1.1103771322,TravelRestrictions,TourismPotential,TravelRestrictions
SH,29,July13_2020,July19_2020,4,2,2,2,1,2,0,1,1,155,3,-0.0008496261,0.003179344,0.068797533,-0.0140226604,-0.005186132,0.0111130124,-6.23097643256187E-005,-0.0070888986,0.138783407,-0.087720395,96.8571,15.1429,2,0.5584362,1.1103771322,TravelRestrictions,TourismPotential,TravelRestrictions
SH,30,July20_2020,July26_2020,4,2,2,2,1,2,0,1,1,155,3,-0.0008496261,0.003179344,0.068797533,-0.0140226604,-0.005186132,0.0111130124,-6.23097643256187E-005,-0.0070888986,0.138783407,-0.087720395,103.714,17.8571,0.714286,1.351084,1.1103771322,TravelRestrictions,TourismPotential,TravelRestrictions
SH,31,July27_2020,August2_2020,4,2,2,2,1,2,0,1,1,155,3,-0.0008496261,0.003179344,0.068797533,-0.0140226604,-0.005186132,0.0111130124,-6.23097643256187E-005,-0.0070888986,0.138783407,-0.087720395,113.857,17.5714,1.71429,1.3631072,1.1103771322,TravelRestrictions,TourismPotential,TravelRestrictions
SH,32,August3_2020,August9_2020,4,2,2,2,1,2,0,1,1,155,3,-0.0008496261,0.003179344,0.068797533,-0.0140226604,-0.005186132,0.0111130124,-6.23097643256187E-005,-0.0070888986,0.138783407,-0.087720395,130.429,28.2857,2.57143,1.009757,1.1103771322,TravelRestrictions,TourismPotential,TravelRestrictions
SH,33,August10_2020,August16_2020,4,2,2,2,1,2,1,1,1,155,3,-0.0014555114,0.0029787128,0.068577558,-0.0140226604,-0.005186132,0.0111130124,0.0005358519,-0.0070983864,0.1376794398,-0.0850668308,146.143,33,2.28571,0.575799,1.1103771322,TravelRestrictions,TourismPotential,TravelRestrictions
SH,34,August17_2020,August23_2020,4,2,2,2,1,2,1,1,1,155,3,-0.0014555114,0.0029787128,0.068577558,-0.0140226604,-0.005186132,0.0111130124,0.0005358519,-0.0070983864,0.1376794398,-0.0850668308,159.143,27,1.28571,0.22029,1.1103771322,TravelRestrictions,TourismPotential,TravelRestrictions
SH,35,August24_2020,August30_2020,4,2,2,2,1,2,1,1,1,155,3,-0.0014555114,0.0029787128,0.068577558,-0.0140226604,-0.005186132,0.0111130124,0.0005358519,-0.0070983864,0.1376794398,-0.0850668308,161.857,13.2857,0.285714,1.476188,1.1103771322,TravelRestrictions,TourismPotential,TravelRestrictions
SH,36,August31_2020,September6_2020,4,2,2,2,1,2,1,1,1,155,3,-0.0014555114,0.0029787128,0.068577558,-0.0140226604,-0.005186132,0.0111130124,0.0005358519,-0.0070983864,0.1376794398,-0.0850668308,166,6.85714,0.714286,1.521856,1.1103771322,TravelRestrictions,TourismPotential,TravelRestrictions
SO,11,March9_2020,March15_2020,5,3,3,2,2,3,3,0,0,431,11,0.6164605174,0.4042072734,0.0798527828,-0.0105389144,-0.00231658,0.0120689968,0.0059723538,0.012225829,-0.0339204852,0.008041761,1,1,0,1.999998,1.9819178582,Restaurant,TravelRestrictions,Restaurant
SO,12,March16_2020,March22_2020,0,0,0,0,0,0,0,0,0,431,11,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0072850204,28.8571,41.7143,9.28571,1.749972,0.8318602446,Retail,Nightclubs,Nightclubs
SO,13,March23_2020,March29_2020,0,0,0,0,0,0,0,0,0,431,11,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0072850204,141.286,153.857,17.7143,0.7019586,0.8318602446,Retail,Nightclubs,Nightclubs
SO,14,March30_2020,April5_2020,0,0,0,0,0,0,0,0,0,431,11,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0072850204,224.857,192.714,9.71429,0.8459766,0.8318602446,Retail,Nightclubs,Nightclubs
SO,15,April6_2020,April12_2020,0,0,0,0,0,0,0,0,0,431,11,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0072850204,285.429,139.143,8.14286,0.7209048,0.8318602446,Retail,Nightclubs,Nightclubs
SO,16,April13_2020,April19_2020,0,0,0,0,0,0,0,0,0,431,11,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0072850204,339.429,109.286,5.71429,0.603729,0.8318602446,Retail,Nightclubs,Nightclubs
SO,17,April20_2020,April26_2020,0,0,0,0,0,0,0,0,0,431,11,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0072850204,370.286,80.1429,3.57143,0.8120266,0.8318602446,Retail,Nightclubs,Nightclubs
SO,18,April27_2020,May3_2020,0,0,0,1,1,0,0,0,0,431,11,-0.0544276922,-0.0282822344,-0.0901191998,-0.0242438658,-0.008908543,-0.0164284694,-0.0003259253,0.0039440142,-0.0470294244,0.0085028888,388.143,46.4286,2.57143,0.536802,0.7438800936,TourismPotential,Nightclubs,Nightclubs
SO,19,May4_2020,May10_2020,0,0,0,1,1,0,0,0,0,431,11,-0.0544276922,-0.0282822344,-0.0901191998,-0.0242438658,-0.008908543,-0.0164284694,-0.0003259253,0.0039440142,-0.0470294244,0.0085028888,404.571,33.2857,1.28571,1.0659936,0.7438800936,TourismPotential,Nightclubs,Nightclubs
SO,20,May11_2020,May17_2020,2,1,0,2,1,1,0,0,0,431,11,-0.0551111876,-0.0285875576,-0.0901191998,-0.0243496708,-0.0089126646,-0.0164284694,-0.0003433061,0.0041679218,-0.0470569092,0.0101330362,424.286,35.2857,2.85714,0.7424242,0.7438800936,TourismPotential,Nightclubs,Nightclubs
SO,21,May18_2020,May24_2020,2,1,0,2,1,1,0,0,0,431,11,-0.0551111876,-0.0285875576,-0.0901191998,-0.0243496708,-0.0089126646,-0.0164284694,-0.0003433061,0.0041679218,-0.0470569092,0.0101330362,436.857,30.4286,1.71429,0.153846,0.7438800936,TourismPotential,Nightclubs,Nightclubs
SO,22,May25_2020,May31_2020,2,1,0,2,1,1,0,0,0,431,11,-0.0551111876,-0.0285875576,-0.0901191998,-0.0243496708,-0.0089126646,-0.0164284694,-0.0003433061,0.0041679218,-0.0470569092,0.0101330362,439.571,13.7143,0.142857,1.523802,0.7438800936,TourismPotential,Nightclubs,Nightclubs
SO,23,June1_2020,June7_2020,3,1,2,2,1,2,0,0,0,431,11,-0.0158956154,-0.0285904332,0.0742614306,-0.0136219398,-0.005528327,0.0118576654,0.0005934554,0.0116039392,-0.0465821132,0.0123668118,444.571,7.57143,0.857143,0.5000002,1.0576389432,Nightclubs,TravelRestrictions,Nightclubs
SO,24,June8_2020,June14_2020,3,1,2,2,1,2,0,0,0,431,11,-0.0158956154,-0.0285904332,0.0742614306,-0.0136219398,-0.005528327,0.0118576654,0.0005934554,0.0116039392,-0.0465821132,0.0123668118,446.286,6.85714,0.285714,1.466668,1.0576389432,Nightclubs,TravelRestrictions,Nightclubs
SO,25,June15_2020,June21_2020,3,1,2,2,1,2,0,0,0,431,11,-0.0158956154,-0.0285904332,0.0742614306,-0.0136219398,-0.005528327,0.0118576654,0.0005934554,0.0116039392,-0.0465821132,0.0123668118,449.571,4.57143,0.428571,0.5714282,1.0576389432,Nightclubs,TravelRestrictions,Nightclubs
SO,26,June22_2020,June28_2020,4,2,2,2,1,2,0,0,0,431,11,0.0110121578,0.0060730194,0.0742614306,-0.0111424922,-0.0050496992,0.0118576654,0.0008972471,0.0141172472,-0.0446166182,0.013686757,452.286,6.42857,0.285714,2.173654,1.1096607452,Nightclubs,TravelRestrictions,Nightclubs
SO,27,June29_2020,July5_2020,4,2,2,2,1,2,0,0,0,431,11,0.0110121578,0.0060730194,0.0742614306,-0.0111424922,-0.0050496992,0.0118576654,0.0008972471,0.0141172472,-0.0446166182,0.013686757,462.143,14.4286,2.14286,0.9841272,1.1096607452,Nightclubs,TravelRestrictions,Nightclubs
SO,28,July6_2020,July12_2020,3,1,1,2,1,2,0,1,0,431,11,-0.015862413,-0.027400373,0.0195447056,-0.0128480016,-0.005386017,0.0114524494,0.000411292,-0.0008917146,-0.0451794938,0.0120744918,478.571,28.2857,1.85714,1.0882354,0.9470927718,Nightclubs,TravelRestrictions,TravelRestrictions
SO,29,July13_2020,July19_2020,3,1,1,2,1,2,0,1,0,431,11,-0.015862413,-0.027400373,0.0195447056,-0.0128480016,-0.005386017,0.0114524494,0.000411292,-0.0008917146,-0.0451794938,0.0120744918,497.143,34.4286,2.71429,0.7529102,0.9470927718,Nightclubs,TravelRestrictions,TravelRestrictions
SO,30,July20_2020,July26_2020,3,1,1,2,1,2,0,1,0,431,11,-0.015862413,-0.027400373,0.0195447056,-0.0128480016,-0.005386017,0.0114524494,0.000411292,-0.0008917146,-0.0451794938,0.0120744918,508,29,1.57143,1.1191208,0.9470927718,Nightclubs,TravelRestrictions,TravelRestrictions
SO,31,July27_2020,August2_2020,3,1,1,2,1,2,0,1,0,431,11,-0.015862413,-0.027400373,0.0195447056,-0.0128480016,-0.005386017,0.0114524494,0.000411292,-0.0008917146,-0.0451794938,0.0120744918,523.429,26.8571,2.14286,1.2939374,0.9470927718,Nightclubs,TravelRestrictions,TravelRestrictions
SO,32,August3_2020,August9_2020,3,1,1,2,1,2,0,1,0,431,11,-0.015862413,-0.027400373,0.0195447056,-0.0128480016,-0.005386017,0.0114524494,0.000411292,-0.0008917146,-0.0451794938,0.0120744918,543.429,36.4286,3.14286,1.6744,0.9470927718,Nightclubs,TravelRestrictions,TravelRestrictions
SO,33,August10_2020,August16_2020,3,1,1,2,1,2,2,1,0,431,11,-0.0152449584,-0.0244204856,0.0216845762,-0.0119903168,-0.005294212,0.0114524494,0.0221412884,-0.0020000946,-0.044399005,0.010632461,582.429,64.5714,7.14286,0.9797606,0.9672434324,Schools,TravelRestrictions,TravelRestrictions
SO,34,August17_2020,August23_2020,3,1,1,2,1,2,2,1,0,431,11,-0.0152449584,-0.0244204856,0.0216845762,-0.0119903168,-0.005294212,0.0114524494,0.0221412884,-0.0020000946,-0.044399005,0.010632461,634.571,93.2857,6.42857,1.0172974,0.9672434324,Schools,TravelRestrictions,TravelRestrictions
SO,35,August24_2020,August30_2020,3,1,1,2,1,2,2,1,0,431,11,-0.0152449584,-0.0244204856,0.0216845762,-0.0119903168,-0.005294212,0.0114524494,0.0221412884,-0.0020000946,-0.044399005,0.010632461,670,87,6.28571,0.8767906,0.9672434324,Schools,TravelRestrictions,TravelRestrictions
SO,36,August31_2020,September6_2020,3,1,1,2,1,2,2,1,0,431,11,-0.0152449584,-0.0244204856,0.0216845762,-0.0119903168,-0.005294212,0.0114524494,0.0221412884,-0.0020000946,-0.044399005,0.010632461,714,78.1429,4.85714,0.6452684,0.9672434324,Schools,TravelRestrictions,TravelRestrictions
SZ,11,March9_2020,March15_2020,5,3,3,2,2,3,3,0,0,565,13,0.6164605174,0.4042072734,0.0798527828,-0.0105389144,-0.00231658,0.0120689968,0.0059723538,0.012225829,-0.0339204852,0.0077076314,7.85714,8.85714,1,0,1.9819178582,Restaurant,TravelRestrictions,Restaurant
SZ,12,March16_2020,March22_2020,0,0,0,0,0,0,0,0,0,565,13,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0069508908,13,8.57143,0,2.390892,0.8318602446,Retail,Nightclubs,Nightclubs
SZ,13,March23_2020,March29_2020,0,0,0,0,0,0,0,0,0,565,13,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0069508908,97.5714,106.143,16.4286,0.5798436,0.8318602446,Retail,Nightclubs,Nightclubs
SZ,14,March30_2020,April5_2020,0,0,0,0,0,0,0,0,0,565,13,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0069508908,154.143,147.286,6,1.503768,0.8318602446,Retail,Nightclubs,Nightclubs
SZ,15,April6_2020,April12_2020,0,0,0,0,0,0,0,0,0,565,13,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0069508908,212.429,107.857,11.5714,0.3184538,0.8318602446,Retail,Nightclubs,Nightclubs
SZ,16,April13_2020,April19_2020,0,0,0,0,0,0,0,0,0,565,13,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0069508908,262.143,104.857,2.42857,0.8886822,0.8318602446,Retail,Nightclubs,Nightclubs
SZ,17,April20_2020,April26_2020,0,0,0,0,0,0,0,0,0,565,13,-0.0488013526,-0.0261754206,-0.0784532126,0.0389715984,0.0165890452,-0.0155156372,-0.00018235,0.0045850812,-0.0444163398,0.0069508908,282.286,62.4286,3.57143,0.604212,0.8318602446,Retail,Nightclubs,Nightclubs
SZ,18,April27_2020,May3_2020,0,0,0,1,1,0,0,0,0,565,13,-0.0544276922,-0.0282822344,-0.0901191998,-0.0242438658,-0.008908543,-0.0164284694,-0.0003259253,0.0039440142,-0.0470294244,0.0081687592,299.429,36,1.57143,0.2228114,0.7438800936,TourismPotential,Nightclubs,Nightclubs
SZ,19,May4_2020,May10_2020,0,0,0,1,1,0,0,0,0,565,13,-0.0544276922,-0.0282822344,-0.0901191998,-0.0242438658,-0.008908543,-0.0164284694,-0.0003259253,0.0039440142,-0.0470294244,0.0081687592,305.286,20.1429,0.285714,0.5000002,0.7438800936,TourismPotential,Nightclubs,Nightclubs
SZ,20,May11_2020,May17_2020,2,1,0,2,1,1,0,0,0,565,13,-0.0551111876,-0.0285875576,-0.0901191998,-0.0243496708,-0.0089126646,-0.0164284694,-0.0003433061,0.0041679218,-0.0470569092,0.0097989066,306.571,5.57143,0.142857,0,0.7438800936,TourismPotential,Nightclubs,Nightclubs
SZ,21,May18_2020,May24_2020,2,1,0,2,1,1,0,0,0,565,13,-0.0551111876,-0.0285875576,-0.0901191998,-0.0243496708,-0.0089126646,-0.0164284694,-0.0003433061,0.0041679218,-0.0470569092,0.0097989066,307,1.57143,0,0,0.7438800936,TourismPotential,Nightclubs,Nightclubs
SZ,22,May25_2020,May31_2020,2,1,0,2,1,1,0,0,0,565,13,-0.0551111876,-0.0285875576,-0.0901191998,-0.0243496708,-0.0089126646,-0.0164284694,-0.0003433061,0.0041679218,-0.0470569092,0.0097989066,307,0.285714,0,0,0.7438800936,TourismPotential,Nightclubs,Nightclubs
SZ,23,June1_2020,June7_2020,3,1,2,2,1,2,0,0,0,565,13,-0.0158956154,-0.0285904332,0.0742614306,-0.0136219398,-0.005528327,0.0118576654,0.0005934554,0.0116039392,-0.0465821132,0.0120326822,307,0,0,1.999998,1.0576389432,Nightclubs,TravelRestrictions,Nightclubs
SZ,24,June8_2020,June14_2020,3,1,2,2,1,2,0,0,0,565,13,-0.0158956154,-0.0285904332,0.0742614306,-0.0136219398,-0.005528327,0.0118576654,0.0005934554,0.0116039392,-0.0465821132,0.0120326822,307.571,0.714286,0.142857,1.0000004,1.0576389432,Nightclubs,TravelRestrictions,Nightclubs
SZ,25,June15_2020,June21_2020,3,1,2,2,1,2,0,0,0,565,13,-0.0158956154,-0.0285904332,0.0742614306,-0.0136219398,-0.005528327,0.0118576654,0.0005934554,0.0116039392,-0.0465821132,0.0120326822,308.429,2.14286,0.142857,2.96667,1.0576389432,Nightclubs,TravelRestrictions,Nightclubs
SZ,26,June22_2020,June28_2020,4,2,2,2,1,2,0,0,0,565,13,0.0110121578,0.0060730194,0.0742614306,-0.0111424922,-0.0050496992,0.0118576654,0.0008972471,0.0141172472,-0.0446166182,0.0133526274,317.857,12.2857,2,1.416016,1.1096607452,Nightclubs,TravelRestrictions,Nightclubs
SZ,27,June29_2020,July5_2020,4,2,2,2,1,2,0,0,0,565,13,0.0110121578,0.0060730194,0.0742614306,-0.0111424922,-0.0050496992,0.0118576654,0.0008972471,0.0141172472,-0.0446166182,0.0133526274,335.286,28.1429,2.71429,1.0490928,1.1096607452,Nightclubs,TravelRestrictions,Nightclubs
SZ,28,July6_2020,July12_2020,4,2,2,2,1,2,0,1,0,565,13,0.006123264,0.0043233456,0.0702586052,-0.010934077,-0.004974354,0.0114524494,0.0009029804,-0.0076643392,-0.0437333218,0.0123523414,354.571,37.5714,2.85714,0.7122458,1.0700937506,Nightclubs,TravelRestrictions,Nightclubs
SZ,29,July13_2020,July19_2020,4,2,2,2,1,2,0,1,0,565,13,0.006123264,0.0043233456,0.0702586052,-0.010934077,-0.004974354,0.0114524494,0.0009029804,-0.0076643392,-0.0437333218,0.0123523414,371,35.5714,1.85714,0.8581398,1.0700937506,Nightclubs,TravelRestrictions,Nightclubs
SZ,30,July20_2020,July26_2020,4,2,2,2,1,2,0,1,0,565,13,0.006123264,0.0043233456,0.0702586052,-0.010934077,-0.004974354,0.0114524494,0.0009029804,-0.0076643392,-0.0437333218,0.0123523414,381.714,25.5714,1.57143,1.3829648,1.0700937506,Nightclubs,TravelRestrictions,Nightclubs
SZ,31,July27_2020,August2_2020,4,2,2,2,1,2,0,1,0,565,13,0.006123264,0.0043233456,0.0702586052,-0.010934077,-0.004974354,0.0114524494,0.0009029804,-0.0076643392,-0.0437333218,0.0123523414,397.714,27.5714,2.71429,0.8075186,1.0700937506,Nightclubs,TravelRestrictions,Nightclubs
SZ,32,August3_2020,August9_2020,4,2,2,2,1,2,0,1,0,565,13,0.006123264,0.0043233456,0.0702586052,-0.010934077,-0.004974354,0.0114524494,0.0009029804,-0.0076643392,-0.0437333218,0.0123523414,413.143,31.8571,1.85714,1.1081308,1.0700937506,Nightclubs,TravelRestrictions,Nightclubs
SZ,33,August10_2020,August16_2020,4,2,2,2,1,2,0,1,0,565,13,0.006123264,0.0043233456,0.0702586052,-0.010934077,-0.004974354,0.0114524494,0.0009029804,-0.0076643392,-0.0437333218,0.0123523414,429.857,32.4286,2.57143,1.2876794,1.0700937506,Nightclubs,TravelRestrictions,Nightclubs
SZ,34,August17_2020,August23_2020,4,2,2,2,1,2,2,1,0,565,13,0.0033865286,-0.0003491506,0.0666776166,-0.0107446766,-0.0049241486,0.0114524494,0.0058409036,-0.00785428,-0.0435215088,0.0105532882,451.429,40,3.42857,0.9920162,1.0687256454,Nightclubs,TravelRestrictions,Nightclubs
SZ,35,August24_2020,August30_2020,4,2,2,2,1,2,2,1,0,565,13,0.0033865286,-0.0003491506,0.0666776166,-0.0107446766,-0.0049241486,0.0114524494,0.0058409036,-0.00785428,-0.0435215088,0.0105532882,479.286,50.1429,3.57143,0.6892186,1.0687256454,Nightclubs,TravelRestrictions,Nightclubs
SZ,36,August31_2020,September6_2020,4,2,2,2,1,2,2,1,0,565,13,0.0033865286,-0.0003491506,0.0666776166,-0.0107446766,-0.0049241486,0.0114524494,0.0058409036,-0.00785428,-0.0435215088,0.0105532882,494.857,42.4286,2.14286,1.401638,1.0687256454,Nightclubs,TravelRestrictions,Nightclubs
TG,11,March9_2020,March15_2020,5,3,3,2,2,3,3,0,0,426,10,0.6178826276,0.4052957496,0.0798527828,-0.0108220784,-0.002505776,0.0120689968,0.0070936866,0.0122204054,-0.0343740096,0.0034989108,5.57143,7.85714,1.42857,2.70739,1.9819178582,Restaurant,TravelRestrictions,Restaurant
TG,12,March16_2020,March22_2020,0,0,0,0,0,0,0,0,0,426,10,-0.0486246726,-0.026200958,-0.0784532126,0.0403665724,0.0184976596,-0.0155156372,-0.0002338824,0.0045802778,-0.0447275542,0.003445127,41.7143,50.4286,9.28571,1.1284994,0.8318602446,Retail,Nightclubs,Nightclubs
TG,13,March23_2020,March29_2020,0,0,0,0,0,0,0,0,0,426,10,-0.0486246726,-0.026200958,-0.0784532126,0.0403665724,0.0184976596,-0.0155156372,-0.0002338824,0.0045802778,-0.0447275542,0.003445127,110,111.714,9,1.0501246,0.8318602446,Retail,Nightclubs,Nightclubs
TG,14,March30_2020,April5_2020,0,0,0,0,0,0,0,0,0,426,10,-0.0486246726,-0.026200958,-0.0784532126,0.0403665724,0.0184976596,-0.0155156372,-0.0002338824,0.0045802778,-0.0447275542,0.003445127,181.857,141,10.7143,1.0009272,0.8318602446,Retail,Nightclubs,Nightclubs
TG,15,April6_2020,April12_2020,0,0,0,0,0,0,0,0,0,426,10,-0.0486246726,-0.026200958,-0.0784532126,0.0403665724,0.0184976596,-0.0155156372,-0.0002338824,0.0045802778,-0.0447275542,0.003445127,251.571,142.429,10.2857,0.7582526,0.8318602446,Retail,Nightclubs,Nightclubs
TG,16,April13_2020,April19_2020,0,0,0,0,0,0,0,0,0,426,10,-0.0486246726,-0.026200958,-0.0784532126,0.0403665724,0.0184976596,-0.0155156372,-0.0002338824,0.0045802778,-0.0447275542,0.003445127,313,127.143,6.85714,0.5815516,0.8318602446,Retail,Nightclubs,Nightclubs
TG,17,April20_2020,April26_2020,0,0,0,0,0,0,0,0,0,426,10,-0.0486246726,-0.026200958,-0.0784532126,0.0403665724,0.0184976596,-0.0155156372,-0.0002338824,0.0045802778,-0.0447275542,0.003445127,350.143,91.7143,3.85714,0.3310454,0.8318602446,Retail,Nightclubs,Nightclubs
TG,18,April27_2020,May3_2020,0,0,0,1,1,0,0,0,0,426,10,-0.0542869278,-0.0283560424,-0.0901191998,-0.024690057,-0.0095468604,-0.0164284694,-0.0004782769,0.0039392108,-0.0480177796,0.000274899,364.857,47.2857,1,0.6696956,0.7438800936,MaskInShop,Nightclubs,Nightclubs
TG,19,May4_2020,May10_2020,0,0,0,1,1,0,0,0,0,426,10,-0.0542869278,-0.0283560424,-0.0901191998,-0.024690057,-0.0095468604,-0.0164284694,-0.0004782769,0.0039392108,-0.0480177796,0.000274899,374.143,21,1.14286,0.5151524,0.7438800936,MaskInShop,Nightclubs,Nightclubs
TG,20,May11_2020,May17_2020,2,1,0,2,1,1,0,0,0,426,10,-0.0549704232,-0.0286613656,-0.0901191998,-0.024795862,-0.009550982,-0.0164284694,-0.0004956577,0.0041631184,-0.0480452644,0.0019050472,377.571,11.5714,0.428571,0.5000002,0.7438800936,MaskInShop,Nightclubs,Nightclubs
TG,21,May18_2020,May24_2020,2,1,0,2,1,1,0,0,0,426,10,-0.0549704232,-0.0286613656,-0.0901191998,-0.024795862,-0.009550982,-0.0164284694,-0.0004956577,0.0041631184,-0.0480452644,0.0019050472,379.286,4.71429,0.142857,1.500002,0.7438800936,MaskInShop,Nightclubs,Nightclubs
TG,22,May25_2020,May31_2020,2,1,0,2,1,1,0,0,0,426,10,-0.0549704232,-0.0286613656,-0.0901191998,-0.024795862,-0.009550982,-0.0164284694,-0.0004956577,0.0041631184,-0.0480452644,0.0019050472,381,3.42857,0.428571,0,0.7438800936,MaskInShop,Nightclubs,Nightclubs
