Canton,WeekNumber,Start_date,End_date,Restaurant_shap,Bar_shap,Nightclubs_shap,Retail_shap,BarbersSalonSpa_shap,EntertainmentTheaters_shap,Schools_shap,MaskInShop_shap,TravelRestrictions_shap,TourismPotential_shap,Max,Min,AbsMax
JU,27,June29_2020,July5_2020,0.0499218398,0.0266813883,0.152283103,0.0122022614,0.0033828382,0.023806013,0.0006010322,-0.0066845996,0.1628179966,-0.0374604272,TravelRestrictions,TourismPotential,TravelRestrictions
JU,28,July6_2020,July12_2020,0.0499218398,0.0266813883,0.152283103,0.0122022614,0.0033828382,0.023806013,0.0006010322,-0.0066845996,0.1628179966,-0.0374604272,TravelRestrictions,TourismPotential,TravelRestrictions
JU,29,July13_2020,July19_2020,0.0499218398,0.0266813883,0.152283103,0.0122022614,0.0033828382,0.023806013,0.0006010322,-0.0066845996,0.1628179966,-0.0374604272,TravelRestrictions,TourismPotential,TravelRestrictions
JU,30,July20_2020,July26_2020,0.0499218398,0.0266813883,0.152283103,0.0122022614,0.0033828382,0.023806013,0.0006010322,-0.0066845996,0.1628179966,-0.0374604272,TravelRestrictions,TourismPotential,TravelRestrictions
JU,31,July27_2020,August2_2020,0.0499218398,0.0266813883,0.152283103,0.0122022614,0.0033828382,0.023806013,0.0006010322,-0.0066845996,0.1628179966,-0.0374604272,TravelRestrictions,TourismPotential,TravelRestrictions
JU,32,August3_2020,August9_2020,0.0499218398,0.0266813883,0.152283103,0.0122022614,0.0033828382,0.023806013,0.0006010322,-0.0066845996,0.1628179966,-0.0374604272,TravelRestrictions,TourismPotential,TravelRestrictions
JU,33,August10_2020,August16_2020,0.0499218398,0.0266813883,0.152283103,0.0122022614,0.0033828382,0.023806013,0.0006010322,-0.0066845996,0.1628179966,-0.0374604272,TravelRestrictions,TourismPotential,TravelRestrictions
JU,34,August17_2020,August23_2020,0.0493400166,0.0265830401,0.1520818964,0.0122022614,0.0033828382,0.023806013,0.0011322239,-0.0064857856,0.1621669,-0.035546175,TravelRestrictions,TourismPotential,TravelRestrictions
JU,35,August24_2020,August30_2020,0.0493400166,0.0265830401,0.1520818964,0.0122022614,0.0033828382,0.023806013,0.0011322239,-0.0064857856,0.1621669,-0.035546175,TravelRestrictions,TourismPotential,TravelRestrictions
JU,36,August31_2020,September6_2020,0.0493400166,0.0265830401,0.1520818964,0.0122022614,0.0033828382,0.023806013,0.0011322239,-0.0064857856,0.1621669,-0.035546175,TravelRestrictions,TourismPotential,TravelRestrictions
LU,11,March9_2020,March15_2020,0.6707770034,0.4320923614,0.1703426256,0.0135874746,0.0064695722,0.028912128,0.0063156599,0.0078945874,0.0132134044,-0.0026689614,Restaurant,TourismPotential,Restaurant
LU,12,March16_2020,March22_2020,0.0060750634,0.0023467556,0.0116547032,0.0561542982,0.0232924566,0.0009128308,0.0001609561,0.0002520126,0.0021964166,-0.0122242428,Retail,TourismPotential,Retail
LU,13,March23_2020,March29_2020,0.0060750634,0.0023467556,0.0116547032,0.0561542982,0.0232924566,0.0009128308,0.0001609561,0.0002520126,0.0021964166,-0.0122242428,Retail,TourismPotential,Retail
LU,14,March30_2020,April5_2020,0.0060750634,0.0023467556,0.0116547032,0.0561542982,0.0232924566,0.0009128308,0.0001609561,0.0002520126,0.0021964166,-0.0122242428,Retail,TourismPotential,Retail
LU,15,April6_2020,April12_2020,0.0060750634,0.0023467556,0.0116547032,0.0561542982,0.0232924566,0.0009128308,0.0001609561,0.0002520126,0.0021964166,-0.0122242428,Retail,TourismPotential,Retail
LU,16,April13_2020,April19_2020,0.0060750634,0.0023467556,0.0116547032,0.0561542982,0.0232924566,0.0009128308,0.0001609561,0.0002520126,0.0021964166,-0.0122242428,Retail,TourismPotential,Retail
LU,17,April20_2020,April26_2020,0.0060750634,0.0023467556,0.0116547032,0.0561542982,0.0232924566,0.0009128308,0.0001609561,0.0002520126,0.0021964166,-0.0122242428,Retail,TourismPotential,Retail
LU,18,April27_2020,May3_2020,0.0006834954,0.0003053232,0,0.000105805,0.000004123,0,1.73808E-005,-0.0002239076,2.7484800000005E-005,-0.0016301474,Restaurant,TourismPotential,TourismPotential
LU,19,May4_2020,May10_2020,0.0006834954,0.0003053232,0,0.000105805,0.000004123,0,1.73808E-005,-0.0002239076,2.7484800000005E-005,-0.0016301474,Restaurant,TourismPotential,TourismPotential
LU,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
LU,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
LU,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
LU,23,June1_2020,June7_2020,0.0392155722,2.24168000000011E-005,0.1651684678,0.0107277296,0.003384339,0.0288602664,0.0009367615,0.0074360188,0.0005752964,0.0035957446,Nightclubs,Bar,Nightclubs
LU,24,June8_2020,June14_2020,0.0392155722,2.24168000000011E-005,0.1651684678,0.0107277296,0.003384339,0.0288602664,0.0009367615,0.0074360188,0.0005752964,0.0035957446,Nightclubs,Bar,Nightclubs
LU,25,June15_2020,June21_2020,0.0392155722,2.24168000000011E-005,0.1651684678,0.0107277296,0.003384339,0.0288602664,0.0009367615,0.0074360188,0.0005752964,0.0035957446,Nightclubs,Bar,Nightclubs
LU,26,June22_2020,June28_2020,0.0653286452,0.0344651482,0.1651684678,0.0129838982,0.003804052,0.0288602664,0.0012405532,0.0097860056,0.0025172714,0.0039002656,Nightclubs,Schools,Nightclubs
LU,27,June29_2020,July5_2020,0.0653286452,0.0344651482,0.1651684678,0.0129838982,0.003804052,0.0288602664,0.0012405532,0.0097860056,0.0025172714,0.0039002656,Nightclubs,Schools,Nightclubs
LU,28,July6_2020,July12_2020,0.0608043324,0.0328143424,0.1611656438,0.0131560618,0.0038699318,0.0284550518,0.0012462865,-0.0122026534,0.0033969796,0.002692907,Nightclubs,MaskInShop,Nightclubs
LU,29,July13_2020,July19_2020,0.0608043324,0.0328143424,0.1611656438,0.0131560618,0.0038699318,0.0284550518,0.0012462865,-0.0122026534,0.0033969796,0.002692907,Nightclubs,MaskInShop,Nightclubs
LU,30,July20_2020,July26_2020,0.0608043324,0.0328143424,0.1611656438,0.0131560618,0.0038699318,0.0284550518,0.0012462865,-0.0122026534,0.0033969796,0.002692907,Nightclubs,MaskInShop,Nightclubs
LU,31,July27_2020,August2_2020,0.0608043324,0.0328143424,0.1611656438,0.0131560618,0.0038699318,0.0284550518,0.0012462865,-0.0122026534,0.0033969796,0.002692907,Nightclubs,MaskInShop,Nightclubs
LU,32,August3_2020,August9_2020,0.0608043324,0.0328143424,0.1611656438,0.0131560618,0.0038699318,0.0284550518,0.0012462865,-0.0122026534,0.0033969796,0.002692907,Nightclubs,MaskInShop,Nightclubs
LU,33,August10_2020,August16_2020,0.0608043324,0.0328143424,0.1611656438,0.0131560618,0.0038699318,0.0284550518,0.0012462865,-0.0122026534,0.0033969796,0.002692907,Nightclubs,MaskInShop,Nightclubs
LU,34,August17_2020,August23_2020,0.0585422306,0.0321392974,0.1603243502,0.0131560618,0.0038699318,0.0284550518,-0.0010842109,-0.0122437546,0.0035274792,0.0013891682,Nightclubs,MaskInShop,Nightclubs
LU,35,August24_2020,August30_2020,0.0585422306,0.0321392974,0.1603243502,0.0131560618,0.0038699318,0.0284550518,-0.0010842109,-0.0122437546,0.0035274792,0.0013891682,Nightclubs,MaskInShop,Nightclubs
LU,36,August31_2020,September6_2020,0.0585422306,0.0321392974,0.1603243502,0.0131560618,0.0038699318,0.0284550518,-0.0010842109,-0.0122437546,0.0035274792,0.0013891682,Nightclubs,MaskInShop,Nightclubs
NE,11,March9_2020,March15_2020,0.684146246,0.438574808,0.166531967,0.0153019384,0.0073747338,0.027975367,0.010375495,0.0066984736,0.0143310748,0.0163119502,Restaurant,MaskInShop,Restaurant
NE,12,March16_2020,March22_2020,0.00990563,0.003374546,0.0116659844,0.0829761786,0.032947159,0.0009128308,0.0003645267,0.0004171594,0.0043075326,0.0286330016,Retail,Schools,Retail
NE,13,March23_2020,March29_2020,0.00990563,0.003374546,0.0116659844,0.0829761786,0.032947159,0.0009128308,0.0003645267,0.0004171594,0.0043075326,0.0286330016,Retail,Schools,Retail
NE,14,March30_2020,April5_2020,0.00990563,0.003374546,0.0116659844,0.0829761786,0.032947159,0.0009128308,0.0003645267,0.0004171594,0.0043075326,0.0286330016,Retail,Schools,Retail
NE,15,April6_2020,April12_2020,0.00990563,0.003374546,0.0116659844,0.0829761786,0.032947159,0.0009128308,0.0003645267,0.0004171594,0.0043075326,0.0286330016,Retail,Schools,Retail
NE,16,April13_2020,April19_2020,0.00990563,0.003374546,0.0116659844,0.0829761786,0.032947159,0.0009128308,0.0003645267,0.0004171594,0.0043075326,0.0286330016,Retail,Schools,Retail
NE,17,April20_2020,April26_2020,0.00990563,0.003374546,0.0116659844,0.0829761786,0.032947159,0.0009128308,0.0003645267,0.0004171594,0.0043075326,0.0286330016,Retail,Schools,Retail
NE,18,April27_2020,May3_2020,0.004113095,0.0013501068,0,0.0004226208,2.61058000000005E-005,0,0.0001201322,-0.0002239076,0.000193123,0.0030893058,Restaurant,MaskInShop,Restaurant
NE,19,May4_2020,May10_2020,0.004113095,0.0013501068,0,0.0004226208,2.61058000000005E-005,0,0.0001201322,-0.0002239076,0.000193123,0.0030893058,Restaurant,MaskInShop,Restaurant
NE,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
NE,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
NE,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
NE,23,June1_2020,June7_2020,0.0369159504,-2.87559999999701E-006,0.160455687,0.0107277296,0.003384339,0.0277640356,0.0006897958,0.0059624558,0.0004571994,-0.0045080616,Nightclubs,TourismPotential,Nightclubs
NE,24,June8_2020,June14_2020,0.0369159504,-2.87559999999701E-006,0.160455687,0.0107277296,0.003384339,0.0277640356,0.0006897958,0.0059624558,0.0004571994,-0.0045080616,Nightclubs,TourismPotential,Nightclubs
NE,25,June15_2020,June21_2020,0.0403928658,0.0019400444,0.1607912964,0.0131894546,0.0052634694,0.0277640356,0.0010038754,0.0085721244,0.2016930524,0.0074271106,TravelRestrictions,Schools,TravelRestrictions
NE,26,June22_2020,June28_2020,0.0586598782,0.033957707,0.1607912964,0.0152236784,0.0055305054,0.0277640356,0.0012238198,0.010875872,0.1924412994,0.0084231728,TravelRestrictions,Schools,TravelRestrictions
NE,27,June29_2020,July5_2020,0.0586598782,0.033957707,0.1607912964,0.0152236784,0.0055305054,0.0277640356,0.0012238198,0.010875872,0.1924412994,0.0084231728,TravelRestrictions,Schools,TravelRestrictions
NE,28,July6_2020,July12_2020,0.0553263135,0.0323747718,0.1574627446,0.0153632472,0.0055731466,0.0273588196,0.0012278554,-0.0114258326,0.1896230546,0.010570581,TravelRestrictions,MaskInShop,TravelRestrictions
NE,29,July13_2020,July19_2020,0.0553263135,0.0323747718,0.1574627446,0.0153632472,0.0055731466,0.0273588196,0.0012278554,-0.0114258326,0.1896230546,0.010570581,TravelRestrictions,MaskInShop,TravelRestrictions
NE,30,July20_2020,July26_2020,0.0553263135,0.0323747718,0.1574627446,0.0153632472,0.0055731466,0.0273588196,0.0012278554,-0.0114258326,0.1896230546,0.010570581,TravelRestrictions,MaskInShop,TravelRestrictions
NE,31,July27_2020,August2_2020,0.0553263135,0.0323747718,0.1574627446,0.0153632472,0.0055731466,0.0273588196,0.0012278554,-0.0114258326,0.1896230546,0.010570581,TravelRestrictions,MaskInShop,TravelRestrictions
NE,32,August3_2020,August9_2020,0.0553263135,0.0323747718,0.1574627446,0.0153632472,0.0055731466,0.0273588196,0.0012278554,-0.0114258326,0.1896230546,0.010570581,TravelRestrictions,MaskInShop,TravelRestrictions
NE,33,August10_2020,August16_2020,0.0553263135,0.0323747718,0.1574627446,0.0153632472,0.0055731466,0.0273588196,0.0012278554,-0.0114258326,0.1896230546,0.010570581,TravelRestrictions,MaskInShop,TravelRestrictions
NE,34,August17_2020,August23_2020,0.0544779122,0.032181933,0.1569816094,0.0154964124,0.0058505188,0.0273588196,0.0007582565,-0.0050302631,0.1883366156,0.0123447324,TravelRestrictions,MaskInShop,TravelRestrictions
NE,35,August24_2020,August30_2020,0.0544779122,0.032181933,0.1569816094,0.0154964124,0.0058505188,0.0273588196,0.0007582565,-0.0050302631,0.1883366156,0.0123447324,TravelRestrictions,MaskInShop,TravelRestrictions
NE,36,August31_2020,September6_2020,0.0544779122,0.032181933,0.1569816094,0.0154964124,0.0058505188,0.0273588196,0.0007582565,-0.0050302631,0.1883366156,0.0123447324,TravelRestrictions,MaskInShop,TravelRestrictions
NW,11,March9_2020,March15_2020,0.6755939036,0.4344043816,0.1693966176,0.0141905372,0.0071413314,0.027975367,0.0100195116,0.0080553662,0.0138143908,0.0057972404,Restaurant,TourismPotential,Restaurant
NW,12,March16_2020,March22_2020,0.0082145924,0.0030922836,0.0116659872,0.0672091784,0.0286786374,0.0009128308,0.0003645268,0.0004171594,0.0035904246,0.0069022394,Retail,Schools,Retail
NW,13,March23_2020,March29_2020,0.0082145924,0.0030922836,0.0116659872,0.0672091784,0.0286786374,0.0009128308,0.0003645268,0.0004171594,0.0035904246,0.0069022394,Retail,Schools,Retail
NW,14,March30_2020,April5_2020,0.0082145924,0.0030922836,0.0116659872,0.0672091784,0.0286786374,0.0009128308,0.0003645268,0.0004171594,0.0035904246,0.0069022394,Retail,Schools,Retail
NW,15,April6_2020,April12_2020,0.0082145924,0.0030922836,0.0116659872,0.0672091784,0.0286786374,0.0009128308,0.0003645268,0.0004171594,0.0035904246,0.0069022394,Retail,Schools,Retail
NW,16,April13_2020,April19_2020,0.0082145924,0.0030922836,0.0116659872,0.0672091784,0.0286786374,0.0009128308,0.0003645268,0.0004171594,0.0035904246,0.0069022394,Retail,Schools,Retail
NW,17,April20_2020,April26_2020,0.0082145924,0.0030922836,0.0116659872,0.0672091784,0.0286786374,0.0009128308,0.0003645268,0.0004171594,0.0035904246,0.0069022394,Retail,Schools,Retail
NW,18,April27_2020,May3_2020,0.0025918452,0.001176119,0,0.0004226208,2.61058000000005E-005,0,0.0001201323,-0.000223909,0.0001155882,0.001394071,Restaurant,MaskInShop,Restaurant
NW,19,May4_2020,May10_2020,0.0025918452,0.001176119,0,0.0004226208,2.61058000000005E-005,0,0.0001201323,-0.000223909,0.0001155882,0.001394071,Restaurant,MaskInShop,Restaurant
NW,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
NW,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
NW,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
NW,23,June1_2020,June7_2020,0.038698947,-2.87560000000048E-006,0.1636017474,0.010727731,0.003384339,0.0277640356,0.0007239472,0.0074170096,0.000474796,0.0004161668,Nightclubs,Bar,Nightclubs
NW,24,June8_2020,June14_2020,0.038698947,-2.87560000000048E-006,0.1636017474,0.010727731,0.003384339,0.0277640356,0.0007239472,0.0074170096,0.000474796,0.0004161668,Nightclubs,Bar,Nightclubs
NW,25,June15_2020,June21_2020,0.038698947,-2.87560000000048E-006,0.1636017474,0.010727731,0.003384339,0.0277640356,0.0007239472,0.0074170096,0.000474796,0.0004161668,Nightclubs,Bar,Nightclubs
NW,26,June22_2020,June28_2020,0.0656067202,0.0346605784,0.1636017474,0.0132071786,0.0038629668,0.0277640356,0.001027739,0.0099303162,0.002440291,0.0017361134,Nightclubs,Schools,Nightclubs
NW,27,June29_2020,July5_2020,0.0656067202,0.0346605784,0.1636017474,0.0132071786,0.0038629668,0.0277640356,0.001027739,0.0099303162,0.002440291,0.0017361134,Nightclubs,Schools,Nightclubs
NW,28,July6_2020,July12_2020,0.0607178264,0.0329109046,0.1595989234,0.0134155938,0.0039383106,0.0273588196,0.0010334722,-0.0118512702,0.0033235874,0.0007358288,Nightclubs,MaskInShop,Nightclubs
NW,29,July13_2020,July19_2020,0.0607178264,0.0329109046,0.1595989234,0.0134155938,0.0039383106,0.0273588196,0.0010334722,-0.0118512702,0.0033235874,0.0007358288,Nightclubs,MaskInShop,Nightclubs
NW,30,July20_2020,July26_2020,0.0607178264,0.0329109046,0.1595989234,0.0134155938,0.0039383106,0.0273588196,0.0010334722,-0.0118512702,0.0033235874,0.0007358288,Nightclubs,MaskInShop,Nightclubs
NW,31,July27_2020,August2_2020,0.0607178264,0.0329109046,0.1595989234,0.0134155938,0.0039383106,0.0273588196,0.0010334722,-0.0118512702,0.0033235874,0.0007358288,Nightclubs,MaskInShop,Nightclubs
NW,32,August3_2020,August9_2020,0.0607178264,0.0329109046,0.1595989234,0.0134155938,0.0039383106,0.0273588196,0.0010334722,-0.0118512702,0.0033235874,0.0007358288,Nightclubs,MaskInShop,Nightclubs
NW,33,August10_2020,August16_2020,0.0607178264,0.0329109046,0.1595989234,0.0134155938,0.0039383106,0.0273588196,0.0010334722,-0.0118512702,0.0033235874,0.0007358288,Nightclubs,MaskInShop,Nightclubs
NW,34,August17_2020,August23_2020,0.05823188,0.0283465232,0.15622145,0.0136049942,0.0041946352,0.0273588196,0.0098880628,-0.0120247442,0.0038603194,0.0028534408,Nightclubs,MaskInShop,Nightclubs
NW,35,August24_2020,August30_2020,0.05823188,0.0283465232,0.15622145,0.0136049942,0.0041946352,0.0273588196,0.0098880628,-0.0120247442,0.0038603194,0.0028534408,Nightclubs,MaskInShop,Nightclubs
NW,36,August31_2020,September6_2020,0.05823188,0.0283465232,0.15622145,0.0136049942,0.0041946352,0.0273588196,0.0098880628,-0.0120247442,0.0038603194,0.0028534408,Nightclubs,MaskInShop,Nightclubs
OW,11,March9_2020,March15_2020,0.671571705,0.432794831,0.1699719826,0.0138107564,0.0065960846,0.0284974662,0.0063156599,0.0080579072,0.013136424,-0.0020912752,Restaurant,TourismPotential,Restaurant
OW,12,March16_2020,March22_2020,0.006309835,0.002412137,0.0116659872,0.0633212692,0.0255017098,0.0009128322,0.0001609561,0.0004171594,0.0026405694,-0.0028480158,Retail,TourismPotential,Retail
OW,13,March23_2020,March29_2020,0.006309835,0.002412137,0.0116659872,0.0633212692,0.0255017098,0.0009128322,0.0001609561,0.0004171594,0.0026405694,-0.0028480158,Retail,TourismPotential,Retail
OW,14,March30_2020,April5_2020,0.006309835,0.002412137,0.0116659872,0.0633212692,0.0255017098,0.0009128322,0.0001609561,0.0004171594,0.0026405694,-0.0028480158,Retail,TourismPotential,Retail
OW,15,April6_2020,April12_2020,0.006309835,0.002412137,0.0116659872,0.0633212692,0.0255017098,0.0009128322,0.0001609561,0.0004171594,0.0026405694,-0.0028480158,Retail,TourismPotential,Retail
OW,16,April13_2020,April19_2020,0.006309835,0.002412137,0.0116659872,0.0633212692,0.0255017098,0.0009128322,0.0001609561,0.0004171594,0.0026405694,-0.0028480158,Retail,TourismPotential,Retail
OW,17,April20_2020,April26_2020,0.006309835,0.002412137,0.0116659872,0.0633212692,0.0255017098,0.0009128322,0.0001609561,0.0004171594,0.0026405694,-0.0028480158,Retail,TourismPotential,Retail
OW,18,April27_2020,May3_2020,0.0006834954,0.0003053232,0,0.000105805,4.12160000000036E-006,0,1.73808E-005,-0.0002239076,2.74847999999911E-005,-0.0016301474,Restaurant,TourismPotential,TourismPotential
OW,19,May4_2020,May10_2020,0.0006834954,0.0003053232,0,0.000105805,4.12160000000036E-006,0,1.73808E-005,-0.0002239076,2.74847999999911E-005,-0.0016301474,Restaurant,TourismPotential,TourismPotential
OW,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
OW,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
OW,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
OW,23,June1_2020,June7_2020,0.0392155722,-2.87560000000048E-006,0.1643806304,0.010727731,0.0033843376,0.0282861348,0.0009367615,0.0074360174,0.000474796,0.0022337756,Nightclubs,Bar,Nightclubs
OW,24,June8_2020,June14_2020,0.0392155722,-2.87560000000048E-006,0.1643806304,0.010727731,0.0033843376,0.0282861348,0.0009367615,0.0074360174,0.000474796,0.0022337756,Nightclubs,Bar,Nightclubs
OW,25,June15_2020,June21_2020,0.0392155722,-2.87560000000048E-006,0.1643806304,0.010727731,0.0033843376,0.0282861348,0.0009367615,0.0074360174,0.000474796,0.0022337756,Nightclubs,Bar,Nightclubs
OW,26,June22_2020,June28_2020,0.0661233454,0.034660577,0.1643806304,0.0132071786,0.0038629654,0.0282861348,0.0012405532,0.0099493254,0.002440291,0.0035537208,Nightclubs,Schools,Nightclubs
OW,27,June29_2020,July5_2020,0.0661233454,0.034660577,0.1643806304,0.0132071786,0.0038629654,0.0282861348,0.0012405532,0.0099493254,0.002440291,0.0035537208,Nightclubs,Schools,Nightclubs
OW,28,July6_2020,July12_2020,0.0612344516,0.0329109032,0.160377805,0.0134155938,0.0039383106,0.0278809188,0.0012462865,-0.011832261,0.0033235874,0.0025534348,Nightclubs,MaskInShop,Nightclubs
OW,29,July13_2020,July19_2020,0.0612344516,0.0329109032,0.160377805,0.0134155938,0.0039383106,0.0278809188,0.0012462865,-0.011832261,0.0033235874,0.0025534348,Nightclubs,MaskInShop,Nightclubs
OW,30,July20_2020,July26_2020,0.0612344516,0.0329109032,0.160377805,0.0134155938,0.0039383106,0.0278809188,0.0012462865,-0.011832261,0.0033235874,0.0025534348,Nightclubs,MaskInShop,Nightclubs
OW,31,July27_2020,August2_2020,0.0612344516,0.0329109032,0.160377805,0.0134155938,0.0039383106,0.0278809188,0.0012462865,-0.011832261,0.0033235874,0.0025534348,Nightclubs,MaskInShop,Nightclubs
OW,32,August3_2020,August9_2020,0.0612344516,0.0329109032,0.160377805,0.0134155938,0.0039383106,0.0278809188,0.0012462865,-0.011832261,0.0033235874,0.0025534348,Nightclubs,MaskInShop,Nightclubs
OW,33,August10_2020,August16_2020,0.0612344516,0.0329109032,0.160377805,0.0134155938,0.0039383106,0.0278809188,0.0012462865,-0.011832261,0.0033235874,0.0025534348,Nightclubs,MaskInShop,Nightclubs
OW,34,August17_2020,August23_2020,0.0584977162,0.028238407,0.1567968164,0.0136049942,0.003988516,0.0278809188,0.0061842097,-0.0120222018,0.0035354004,0.0007543816,Nightclubs,MaskInShop,Nightclubs
OW,35,August24_2020,August30_2020,0.0584977162,0.028238407,0.1567968164,0.0136049942,0.003988516,0.0278809188,0.0061842097,-0.0120222018,0.0035354004,0.0007543816,Nightclubs,MaskInShop,Nightclubs
OW,36,August31_2020,September6_2020,0.0584977162,0.028238407,0.1567968164,0.0136049942,0.003988516,0.0278809188,0.0061842097,-0.0120222018,0.0035354004,0.0007543816,Nightclubs,MaskInShop,Nightclubs
SG,11,March9_2020,March15_2020,0.6707770034,0.4325741084,0.1707598186,0.0135874746,0.0065371698,0.0284974662,0.0063156599,0.0078945874,0.013213403,-0.0023188564,Restaurant,TourismPotential,Restaurant
SG,12,March16_2020,March22_2020,0.0060750634,0.0023467542,0.0116659858,0.0574125244,0.0242513922,0.0009128322,0.0001609561,0.0002548378,0.0023110206,-0.0100070782,Retail,TourismPotential,Retail
SG,13,March23_2020,March29_2020,0.0060750634,0.0023467542,0.0116659858,0.0574125244,0.0242513922,0.0009128322,0.0001609561,0.0002548378,0.0023110206,-0.0100070782,Retail,TourismPotential,Retail
SG,14,March30_2020,April5_2020,0.0060750634,0.0023467542,0.0116659858,0.0574125244,0.0242513922,0.0009128322,0.0001609561,0.0002548378,0.0023110206,-0.0100070782,Retail,TourismPotential,Retail
SG,15,April6_2020,April12_2020,0.0060750634,0.0023467542,0.0116659858,0.0574125244,0.0242513922,0.0009128322,0.0001609561,0.0002548378,0.0023110206,-0.0100070782,Retail,TourismPotential,Retail
SG,16,April13_2020,April19_2020,0.0060750634,0.0023467542,0.0116659858,0.0574125244,0.0242513922,0.0009128322,0.0001609561,0.0002548378,0.0023110206,-0.0100070782,Retail,TourismPotential,Retail
SG,17,April20_2020,April26_2020,0.0060750634,0.0023467542,0.0116659858,0.0574125244,0.0242513922,0.0009128322,0.0001609561,0.0002548378,0.0023110206,-0.0100070782,Retail,TourismPotential,Retail
SG,18,April27_2020,May3_2020,0.0006834954,0.0003053232,0,0.000105805,4.12160000000036E-006,0,1.73808E-005,-0.0002239076,2.74847999999911E-005,-0.001630146,Restaurant,TourismPotential,TourismPotential
SG,19,May4_2020,May10_2020,0.0006834954,0.0003053232,0,0.000105805,4.12160000000036E-006,0,1.73808E-005,-0.0002239076,2.74847999999911E-005,-0.001630146,Restaurant,TourismPotential,TourismPotential
SG,20,May11_2020,May17_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
SG,21,May18_2020,May24_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
SG,22,May25_2020,May31_2020,0,0,0,0,0,0,0,0,0,0,Restaurant,Restaurant,Restaurant
SG,23,June1_2020,June7_2020,0.0392155722,-2.87560000000048E-006,0.1651684678,0.0107277296,0.0033843376,0.0282861348,0.0009367615,0.0074360188,0.000575295,0.0030216144,Nightclubs,Bar,Nightclubs
SG,24,June8_2020,June14_2020,0.0392155722,-2.87560000000048E-006,0.1651684678,0.0107277296,0.0033843376,0.0282861348,0.0009367615,0.0074360188,0.000575295,0.0030216144,Nightclubs,Bar,Nightclubs
SG,25,June15_2020,June21_2020,0.0423386236,0.0017909024,0.16522345,0.0120530564,0.004384618,0.0282861348,0.0010698059,0.0099776264,0.1867545834,-9.97836000000002E-005,TravelRestrictions,TourismPotential,TravelRestrictions
SG,26,June22_2020,June28_2020,0.060190725,0.0335878438,0.16522345,0.0139600286,0.0045927392,0.0282861348,0.001289751,0.0121786126,0.1777897982,0.0002606422,TravelRestrictions,TourismPotential,TravelRestrictions
SG,27,June29_2020,July5_2020,0.060190725,0.0335878438,0.16522345,0.0139600286,0.0045927392,0.0282861348,0.001289751,0.0121786126,0.1777897982,0.0002606422,TravelRestrictions,TourismPotential,TravelRestrictions
SG,28,July6_2020,July12_2020,0.0565784632,0.0321037752,0.161220626,0.0140757288,0.0046259164,0.0278809188,0.0012937866,-0.0134642354,0.1750153202,-0.0009330902,TravelRestrictions,MaskInShop,TravelRestrictions
SG,29,July13_2020,July19_2020,0.0565784632,0.0321037752,0.161220626,0.0140757288,0.0046259164,0.0278809188,0.0012937866,-0.0134642354,0.1750153202,-0.0009330902,TravelRestrictions,MaskInShop,TravelRestrictions
SG,30,July20_2020,July26_2020,0.0565784632,0.0321037752,0.161220626,0.0140757288,0.0046259164,0.0278809188,0.0012937866,-0.0134642354,0.1750153202,-0.0009330902,TravelRestrictions,MaskInShop,TravelRestrictions
SG,31,July27_2020,August2_2020,0.0565784632,0.0321037752,0.161220626,0.0140757288,0.0046259164,0.0278809188,0.0012937866,-0.0134642354,0.1750153202,-0.0009330902,TravelRestrictions,MaskInShop,TravelRestrictions
SG,32,August3_2020,August9_2020,0.0565784632,0.0321037752,0.161220626,0.0140757288,0.0046259164,0.0278809188,0.0012937866,-0.0134642354,0.1750153202,-0.0009330902,TravelRestrictions,MaskInShop,TravelRestrictions
SG,33,August10_2020,August16_2020,0.0550977975,0.0283628766,0.157639636,0.0142651292,0.0046498424,0.0278809188,0.0049405799,-0.0136029572,0.1739360042,-0.0023624888,TravelRestrictions,MaskInShop,TravelRestrictions
